u,v,weight,sign,SIP,SIN,SDP,SDN,Uncommon,SIPV,SINV,SDPV,SDNV,UncommonV
188.0,7.0,0.013900000000000001,P,13,4,34,2,2,3,2,16,0,12
188.0,2484.0,-0.005900000000000001,N,13,4,34,2,2,0,0,0,0,0
188.0,1106.0,0.006599999999999999,P,13,4,34,2,2,0,1,2,0,0
188.0,1857.0,0.0298,P,13,4,34,2,2,0,0,3,0,0
430.0,425.0,0.034,P,1,0,1,0,1,0,0,5,0,0
430.0,164.0,0.0312,P,1,0,1,0,1,1,0,4,0,2
2245.0,1912.0,0.0512,P,3,4,21,0,3,0,0,14,0,1
2245.0,2695.0,0.0147,P,3,4,21,0,3,0,0,0,0,0
2245.0,2026.0,-0.0008000000000000007,N,3,4,21,0,3,0,0,1,0,2
2245.0,2972.0,0.0129,P,3,4,21,0,3,0,1,2,1,1
2245.0,159.0,0.023100000000000002,P,3,4,21,0,3,20,4,111,5,10
2245.0,1453.0,0.020200000000000003,P,3,4,21,0,3,0,0,6,0,2
2245.0,155.0,0.0207,P,3,4,21,0,3,2,1,8,2,6
2245.0,463.0,0.0333,P,3,4,21,0,3,9,2,18,1,6
2245.0,2323.0,0.010499999999999999,P,3,4,21,0,3,0,0,4,0,0
2245.0,1711.0,-0.0021000000000000003,N,3,4,21,0,3,0,0,0,0,1
2245.0,1214.0,0.0155,P,3,4,21,0,3,0,1,9,0,0
2245.0,2039.0,0.0212,P,3,4,21,0,3,0,2,15,1,8
2245.0,1230.0,0.018899999999999997,P,3,4,21,0,3,7,4,4,7,7
2245.0,123.0,0.057499999999999996,P,3,4,21,0,3,6,0,23,0,15
2245.0,867.0,0.0216,P,3,4,21,0,3,1,0,3,0,4
2245.0,1122.0,0.0015,P,3,4,21,0,3,6,2,28,0,9
1460.0,1838.0,0.0512,P,3,0,1,0,3,2,1,20,1,1
1460.0,1346.0,0.031,P,3,0,1,0,3,0,0,2,0,1
1460.0,27.0,0.0353,P,3,0,1,0,3,5,1,33,0,7
1460.0,2858.0,0.001100000000000001,P,3,0,1,0,3,3,2,3,1,3
1460.0,3512.0,0.020399999999999998,P,3,0,1,0,3,0,0,0,0,0
910.0,3700.0,0.0311,P,8,0,8,0,2,12,12,58,0,2
910.0,3840.0,0.031,P,8,0,8,0,2,0,0,1,0,3
910.0,760.0,0.0167,P,8,0,8,0,2,2,15,49,2,14
910.0,1487.0,0.0209,P,8,0,8,0,2,4,7,6,4,8
910.0,3011.0,0.031,P,8,0,8,0,2,0,0,0,0,0
910.0,2216.0,-0.0035000000000000005,N,8,0,8,0,2,0,0,1,0,3
294.0,4.0,0.0029000000000000002,P,0,0,1,0,1,0,0,4,0,1
294.0,483.0,0.0048000000000000004,P,0,0,1,0,1,0,0,0,0,0
2783.0,910.0,-0.0099,N,2,2,3,2,1,8,0,8,0,2
2783.0,2323.0,0.009499999999999998,P,2,2,3,2,1,0,0,4,0,0
2783.0,3791.0,0.011300000000000003,P,2,2,3,2,1,0,0,6,0,2
2783.0,2598.0,0.0353,P,2,2,3,2,1,4,1,39,1,9
1726.0,4781.0,-0.0043,N,0,0,0,1,0,0,0,0,0,0
1278.0,2012.0,0.0455,P,1,1,6,0,4,0,1,2,0,4
1278.0,1404.0,0.018899999999999997,P,1,1,6,0,4,0,0,0,0,0
1278.0,96.0,-0.0094,N,1,1,6,0,4,2,0,6,0,12
1278.0,1805.0,-0.0009000000000000001,N,1,1,6,0,4,0,0,0,0,0
1278.0,69.0,0.0216,P,1,1,6,0,4,4,3,49,2,2
1278.0,1401.0,0.00010000000000000009,P,1,1,6,0,4,0,0,0,0,2
1278.0,662.0,0.0213,P,1,1,6,0,4,0,0,12,0,3
1363.0,385.0,0.0108,P,0,0,0,0,1,0,0,7,0,4
3346.0,4279.0,0.0047,P,2,0,2,1,2,0,0,0,0,0
3346.0,4001.0,0.0251,P,2,0,2,1,2,0,0,1,0,0
3346.0,238.0,0.011300000000000001,P,2,0,2,1,2,2,0,1,0,1
3346.0,2771.0,0.0091,P,2,0,2,1,2,1,0,4,0,0
3346.0,4933.0,-0.0048,N,2,0,2,1,2,0,0,0,0,0
3346.0,2023.0,0.016399999999999998,P,2,0,2,1,2,6,8,30,0,13
166.0,758.0,0.0213,P,1,5,17,0,4,0,0,0,0,0
166.0,124.0,0.022600000000000002,P,1,5,17,0,4,0,0,5,0,0
166.0,8.0,0.014099999999999998,P,1,5,17,0,4,4,1,28,0,4
166.0,294.0,0.006899999999999999,P,1,5,17,0,4,0,0,1,0,1
166.0,971.0,0.0121,P,1,5,17,0,4,0,0,2,0,1
166.0,1535.0,-0.0071,N,1,5,17,0,4,0,0,0,0,0
166.0,1817.0,0.0311,P,1,5,17,0,4,0,0,1,0,0
166.0,640.0,0.0258,P,1,5,17,0,4,0,0,0,0,1
166.0,770.0,0.0508,P,1,5,17,0,4,0,0,1,0,0
166.0,239.0,0.017499999999999998,P,1,5,17,0,4,2,1,5,2,3
166.0,164.0,0.028599999999999997,P,1,5,17,0,4,1,0,4,0,2
166.0,954.0,0.023,P,1,5,17,0,4,0,0,0,0,0
1988.0,259.0,0.007299999999999998,P,0,0,3,1,1,22,5,128,5,14
1988.0,760.0,-0.009000000000000001,N,0,0,3,1,1,2,15,49,2,14
1988.0,467.0,-0.010199999999999999,N,0,0,3,1,1,0,2,0,0,0
1988.0,429.0,0.031,P,0,0,3,1,1,2,8,12,3,6
897.0,2166.0,0.009600000000000001,P,1,2,1,1,9,0,0,1,0,0
897.0,3572.0,0.0012000000000000012,P,1,2,1,1,9,0,0,0,0,1
897.0,1596.0,0.0254,P,1,2,1,1,9,0,0,1,0,1
897.0,4831.0,0.0067,P,1,2,1,1,9,0,0,0,0,0
897.0,3611.0,0.022,P,1,2,1,1,9,0,0,0,0,0
897.0,300.0,0.0106,P,1,2,1,1,9,1,0,7,0,3
897.0,3675.0,-0.0012999999999999997,N,1,2,1,1,9,0,0,3,1,2
897.0,3230.0,0.013299999999999998,P,1,2,1,1,9,0,0,0,0,0
897.0,2956.0,0.019200000000000002,P,1,2,1,1,9,0,0,0,0,1
897.0,2885.0,0.022600000000000002,P,1,2,1,1,9,2,1,11,4,5
897.0,2783.0,-0.0038,N,1,2,1,1,9,2,2,3,2,1
897.0,1915.0,0.0237,P,1,2,1,1,9,0,1,5,1,3
3501.0,3691.0,0.029699999999999997,P,0,0,7,0,1,2,0,12,1,3
3501.0,2840.0,0.028599999999999997,P,0,0,7,0,1,0,0,0,0,2
3501.0,5103.0,0.038400000000000004,P,0,0,7,0,1,0,2,8,0,2
3501.0,3899.0,0.014599999999999998,P,0,0,7,0,1,3,0,5,0,1
180.0,4785.0,0.0067,P,15,8,53,2,7,0,0,0,0,0
180.0,352.0,0.0375,P,15,8,53,2,7,0,0,3,0,2
180.0,2002.0,0.020499999999999997,P,15,8,53,2,7,1,3,10,1,8
180.0,2605.0,0.0195,P,15,8,53,2,7,0,0,2,0,2
180.0,1360.0,0.0414,P,15,8,53,2,7,2,0,10,0,6
180.0,2529.0,0.0156,P,15,8,53,2,7,12,7,104,7,17
180.0,376.0,0.04085,P,15,8,53,2,7,14,7,154,16,0
180.0,224.0,0.0103,P,15,8,53,2,7,1,0,0,1,3
180.0,3388.0,0.0115,P,15,8,53,2,7,0,0,0,0,0
180.0,3722.0,0.0217,P,15,8,53,2,7,0,0,0,0,6
180.0,2625.0,0.05450000000000001,P,15,8,53,2,7,3,0,30,0,2
180.0,4157.0,0.0067,P,15,8,53,2,7,0,0,1,0,1
180.0,3574.0,0.028599999999999997,P,15,8,53,2,7,0,0,0,0,0
180.0,1196.0,0.0314,P,15,8,53,2,7,0,0,7,0,0
180.0,4041.0,0.0248,P,15,8,53,2,7,0,0,1,0,1
180.0,2607.0,0.0027,P,15,8,53,2,7,1,2,6,1,4
180.0,2613.0,0.0158,P,15,8,53,2,7,0,0,3,0,0
180.0,3345.0,0.0067,P,15,8,53,2,7,0,0,0,0,0
180.0,1913.0,0.0313,P,15,8,53,2,7,5,8,17,5,9
180.0,1018.0,0.0422,P,15,8,53,2,7,0,1,0,0,0
180.0,586.0,0.0162,P,15,8,53,2,7,0,0,0,0,2
180.0,1622.0,0.0526,P,15,8,53,2,7,2,0,3,0,0
180.0,2655.0,0.0109,P,15,8,53,2,7,0,1,8,0,7
180.0,2085.0,-0.0037000000000000006,N,15,8,53,2,7,0,0,0,0,0
180.0,2843.0,0.0125,P,15,8,53,2,7,0,0,0,0,0
180.0,1452.0,0.007800000000000001,P,15,8,53,2,7,1,0,9,0,3
180.0,2767.0,0.0434,P,15,8,53,2,7,0,0,1,0,0
180.0,69.0,0.020399999999999998,P,15,8,53,2,7,4,3,49,2,2
180.0,1046.0,-0.0048000000000000004,N,15,8,53,2,7,4,14,12,7,11
180.0,2598.0,0.0529,P,15,8,53,2,7,4,1,39,1,9
180.0,885.0,0.0365,P,15,8,53,2,7,0,1,6,0,3
180.0,2893.0,0.0353,P,15,8,53,2,7,5,3,15,2,0
180.0,274.0,-0.0007999999999999993,N,15,8,53,2,7,15,4,96,0,9
180.0,3286.0,0.002200000000000001,P,15,8,53,2,7,0,0,4,0,0
180.0,2092.0,0.032,P,15,8,53,2,7,0,0,9,0,1
180.0,424.0,0.0234,P,15,8,53,2,7,0,1,1,0,1
180.0,3891.0,-0.018099999999999998,N,15,8,53,2,7,0,0,2,0,0
180.0,4560.0,0.014199999999999999,P,15,8,53,2,7,0,0,0,0,0
215.0,3727.0,0.029199999999999997,P,0,0,9,1,3,0,0,2,0,1
215.0,4849.0,0.0516,P,0,0,9,1,3,0,0,5,0,3
215.0,4201.0,-0.002300000000000001,N,0,0,9,1,3,3,0,3,0,1
215.0,6010.0,0.0018000000000000017,P,0,0,9,1,3,0,0,1,0,0
215.0,3813.0,0.0643,P,0,0,9,1,3,0,0,10,0,0
215.0,5269.0,0.028699999999999996,P,0,0,9,1,3,0,0,1,0,0
215.0,3002.0,0.041999999999999996,P,0,0,9,1,3,1,0,3,0,0
215.0,3216.0,0.011600000000000001,P,0,0,9,1,3,0,0,3,0,1
215.0,6226.0,0.0154,P,0,0,9,1,3,0,0,0,0,0
768.0,281.0,0.026500000000000003,P,0,0,0,0,1,1,2,0,0,2
27.0,512.0,0.0144,P,5,1,33,0,7,1,0,7,0,0
27.0,104.0,0.0375,P,5,1,33,0,7,0,2,5,0,5
27.0,2661.0,0.0632,P,5,1,33,0,7,3,0,21,0,4
27.0,2492.0,0.0019000000000000017,P,5,1,33,0,7,0,0,0,0,0
27.0,3019.0,-0.0159,N,5,1,33,0,7,0,0,0,0,2
27.0,1382.0,0.0072,P,5,1,33,0,7,1,1,2,0,0
27.0,1346.0,0.007399999999999999,P,5,1,33,0,7,0,0,2,0,1
27.0,2627.0,0.0037000000000000006,P,5,1,33,0,7,0,0,8,0,5
27.0,1033.0,0.0209,P,5,1,33,0,7,1,0,1,0,2
27.0,29.0,0.020200000000000003,P,5,1,33,0,7,1,1,2,0,2
27.0,586.0,-0.0005000000000000004,N,5,1,33,0,7,0,0,0,0,2
27.0,274.0,0.0222,P,5,1,33,0,7,15,4,96,0,9
27.0,255.0,0.013300000000000001,P,5,1,33,0,7,0,1,5,0,2
27.0,1726.0,0.0352,P,5,1,33,0,7,0,0,0,1,0
27.0,12.0,-0.016900000000000002,N,5,1,33,0,7,1,0,9,0,2
27.0,2376.0,0.016900000000000002,P,5,1,33,0,7,0,0,0,0,0
27.0,525.0,0.041999999999999996,P,5,1,33,0,7,4,3,9,0,5
27.0,2330.0,0.0021999999999999993,P,5,1,33,0,7,0,0,2,0,0
27.0,453.0,0.0034000000000000002,P,5,1,33,0,7,7,0,27,1,3
27.0,1486.0,0.0319,P,5,1,33,0,7,0,0,0,0,1
27.0,239.0,0.036699999999999997,P,5,1,33,0,7,2,1,5,2,3
27.0,1091.0,0.0094,P,5,1,33,0,7,0,1,0,0,1
27.0,1929.0,0.0041,P,5,1,33,0,7,0,3,0,0,1
27.0,322.0,0.0314,P,5,1,33,0,7,0,0,12,0,1
27.0,2400.0,-0.0103,N,5,1,33,0,7,0,1,0,0,2
1229.0,376.0,0.00465,P,0,0,6,0,2,14,7,154,16,0
1229.0,2601.0,0.0109,P,0,0,6,0,2,0,3,9,0,2
1229.0,1413.0,0.0182,P,0,0,6,0,2,0,0,9,0,0
1229.0,548.0,0.007499999999999998,P,0,0,6,0,2,4,3,5,4,3
1229.0,3512.0,0.0109,P,0,0,6,0,2,0,0,0,0,0
425.0,5.0,0.008400000000000001,P,0,0,5,0,0,2,1,10,0,3
2669.0,2510.0,0.0398,P,0,0,0,0,1,0,3,7,1,1
2577.0,3506.0,-0.018600000000000002,N,6,7,8,3,7,0,0,0,0,0
2577.0,2806.0,0.056100000000000004,P,6,7,8,3,7,0,0,0,0,0
2577.0,1122.0,0.0649,P,6,7,8,3,7,6,2,28,0,9
2577.0,283.0,-0.0034000000000000002,N,6,7,8,3,7,4,0,13,1,6
2577.0,451.0,-0.0037000000000000006,N,6,7,8,3,7,1,0,4,0,8
2577.0,2666.0,-0.0025999999999999994,N,6,7,8,3,7,1,0,9,0,1
2577.0,3394.0,-0.0049,N,6,7,8,3,7,0,0,0,0,0
2577.0,3040.0,0.046400000000000004,P,6,7,8,3,7,0,0,0,0,0
2577.0,2603.0,0.0465,P,6,7,8,3,7,12,6,60,4,7
2577.0,1194.0,-0.0045,N,6,7,8,3,7,1,2,0,6,16
2577.0,2984.0,-0.0092,N,6,7,8,3,7,1,0,0,0,0
2577.0,309.0,-0.0039000000000000007,N,6,7,8,3,7,8,5,86,3,5
2577.0,2166.0,0.028700000000000003,P,6,7,8,3,7,0,0,1,0,0
2577.0,3378.0,0.010499999999999999,P,6,7,8,3,7,0,0,0,0,0
2577.0,2659.0,0.0006000000000000005,P,6,7,8,3,7,11,12,12,7,4
2577.0,2839.0,0.0195,P,6,7,8,3,7,0,0,0,0,0
2577.0,2893.0,0.0217,P,6,7,8,3,7,5,3,15,2,0
274.0,2539.0,0.0207,P,15,4,96,0,9,0,0,0,0,0
274.0,752.0,0.0416,P,15,4,96,0,9,0,0,0,0,1
274.0,2140.0,0.0761,P,15,4,96,0,9,0,0,2,0,1
274.0,1458.0,0.0722,P,15,4,96,0,9,3,0,15,0,0
274.0,1763.0,0.0184,P,15,4,96,0,9,1,0,7,0,1
274.0,2888.0,0.0424,P,15,4,96,0,9,1,0,5,0,1
274.0,53.0,0.073,P,15,4,96,0,9,0,0,2,0,1
274.0,525.0,0.02,P,15,4,96,0,9,4,3,9,0,5
274.0,2129.0,0.0761,P,15,4,96,0,9,0,0,0,0,0
274.0,1305.0,0.0008999999999999994,P,15,4,96,0,9,7,8,23,0,4
274.0,548.0,0.0021999999999999993,P,15,4,96,0,9,4,3,5,4,3
274.0,2376.0,-0.011600000000000001,N,15,4,96,0,9,0,0,0,0,0
274.0,1167.0,0.0804,P,15,4,96,0,9,1,1,7,0,2
274.0,376.0,0.0431,P,15,4,96,0,9,14,7,154,16,0
274.0,111.0,0.0241,P,15,4,96,0,9,3,0,6,0,6
274.0,1862.0,0.051000000000000004,P,15,4,96,0,9,1,1,2,0,8
274.0,1278.0,0.014099999999999998,P,15,4,96,0,9,1,1,6,0,4
274.0,2669.0,0.026600000000000002,P,15,4,96,0,9,0,0,0,0,1
274.0,3029.0,0.0088,P,15,4,96,0,9,0,0,0,0,0
274.0,2664.0,0.047299999999999995,P,15,4,96,0,9,0,0,0,0,0
274.0,1032.0,0.0744,P,15,4,96,0,9,0,2,8,0,1
274.0,1963.0,0.05450000000000001,P,15,4,96,0,9,1,0,2,0,1
274.0,30.0,0.0453,P,15,4,96,0,9,2,0,12,0,9
274.0,526.0,0.036199999999999996,P,15,4,96,0,9,1,0,0,0,1
274.0,971.0,0.0398,P,15,4,96,0,9,0,0,2,0,1
274.0,2194.0,0.01,P,15,4,96,0,9,0,0,1,0,0
274.0,1106.0,0.0655,P,15,4,96,0,9,0,1,2,0,0
274.0,60.0,0.0424,P,15,4,96,0,9,3,0,11,0,4
274.0,258.0,0.040999999999999995,P,15,4,96,0,9,0,0,1,0,1
274.0,2012.0,0.014099999999999998,P,15,4,96,0,9,0,1,2,0,4
274.0,234.0,0.0451,P,15,4,96,0,9,0,0,0,0,0
274.0,1360.0,0.032600000000000004,P,15,4,96,0,9,2,0,10,0,6
274.0,1047.0,0.0216,P,15,4,96,0,9,0,0,0,0,2
274.0,125.0,0.00039999999999999964,P,15,4,96,0,9,2,4,12,1,6
274.0,2144.0,0.017599999999999998,P,15,4,96,0,9,1,0,3,0,2
274.0,2906.0,0.034100000000000005,P,15,4,96,0,9,0,0,0,0,0
274.0,656.0,0.0173,P,15,4,96,0,9,28,15,159,7,3
274.0,211.0,0.0213,P,15,4,96,0,9,1,0,7,0,3
274.0,1122.0,0.06899999999999999,P,15,4,96,0,9,6,2,28,0,9
274.0,1357.0,0.0548,P,15,4,96,0,9,0,0,8,0,1
274.0,1838.0,0.0337,P,15,4,96,0,9,2,1,20,1,1
274.0,1359.0,0.0188,P,15,4,96,0,9,0,3,6,1,0
274.0,1492.0,0.0236,P,15,4,96,0,9,0,0,0,0,0
274.0,2666.0,0.0605,P,15,4,96,0,9,1,0,9,0,1
274.0,501.0,0.0744,P,15,4,96,0,9,1,0,8,0,0
274.0,2498.0,0.0083,P,15,4,96,0,9,0,0,0,0,0
274.0,69.0,0.0414,P,15,4,96,0,9,4,3,49,2,2
274.0,2408.0,0.0087,P,15,4,96,0,9,0,0,0,0,0
274.0,244.0,0.0615,P,15,4,96,0,9,1,1,4,0,2
274.0,1909.0,0.013600000000000001,P,15,4,96,0,9,0,0,10,0,2
7.0,623.0,0.023100000000000002,P,3,2,16,0,12,0,1,1,0,1
7.0,1094.0,0.023100000000000002,P,3,2,16,0,12,0,0,0,0,1
7.0,60.0,0.018099999999999998,P,3,2,16,0,12,3,0,11,0,4
7.0,110.0,0.0649,P,3,2,16,0,12,1,0,19,0,4
7.0,6361.0,0.0007999999999999993,P,3,2,16,0,12,0,0,0,0,0
7.0,96.0,0.027100000000000003,P,3,2,16,0,12,2,0,6,0,12
7.0,1570.0,0.0066,P,3,2,16,0,12,0,2,0,3,3
7.0,1056.0,0.015,P,3,2,16,0,12,0,0,0,0,0
7.0,971.0,-0.0317,N,3,2,16,0,12,0,0,2,0,1
7.0,515.0,0.0363,P,3,2,16,0,12,0,0,0,0,0
7.0,162.0,0.0222,P,3,2,16,0,12,1,2,3,1,1
7.0,5277.0,-0.0225,N,3,2,16,0,12,6,9,4,4,13
7.0,1738.0,0.0091,P,3,2,16,0,12,0,0,0,0,0
7.0,550.0,0.00615,P,3,2,16,0,12,5,5,14,1,16
7.0,1270.0,-0.020999999999999998,N,3,2,16,0,12,0,0,0,0,4
7.0,124.0,0.041499999999999995,P,3,2,16,0,12,0,0,5,0,0
7.0,1876.0,-0.014000000000000002,N,3,2,16,0,12,0,0,1,0,4
7.0,797.0,0.0193,P,3,2,16,0,12,0,0,0,0,0
7.0,1207.0,0.0529,P,3,2,16,0,12,0,1,7,0,8
7.0,1817.0,0.0529,P,3,2,16,0,12,0,0,1,0,0
7.0,720.0,0.018899999999999997,P,3,2,16,0,12,4,4,13,3,2
7.0,147.0,0.0066,P,3,2,16,0,12,0,0,0,0,2
129.0,8541.0,0.0019000000000000002,P,0,0,0,0,1,0,0,0,0,0
181.0,144.0,0.017499999999999998,P,0,0,0,0,3,0,0,0,0,0
181.0,1704.0,0.0189,P,0,0,0,0,3,0,0,6,0,1
181.0,3189.0,0.012300000000000002,P,0,0,0,0,3,0,0,0,0,0
221.0,2542.0,0.0161,P,5,1,6,0,1,2,0,2,0,1
221.0,821.0,0.0329,P,5,1,6,0,1,11,12,53,10,7
221.0,954.0,-0.0008000000000000007,N,5,1,6,0,1,0,0,0,0,0
221.0,1047.0,0.0449,P,5,1,6,0,1,0,0,0,0,2
221.0,1296.0,0.032600000000000004,P,5,1,6,0,1,0,1,5,0,4
221.0,875.0,0.0225,P,5,1,6,0,1,4,6,14,0,11
221.0,1556.0,0.0172,P,5,1,6,0,1,0,0,2,0,1
2.0,483.0,0.0172,P,3,0,15,0,3,0,0,0,0,0
2.0,425.0,0.0058000000000000005,P,3,0,15,0,3,0,0,5,0,0
2.0,5.0,0.0422,P,3,0,15,0,3,2,1,10,0,3
2.0,77.0,-0.008,N,3,0,15,0,3,0,0,0,0,0
2.0,645.0,0.0107,P,3,0,15,0,3,0,0,0,0,0
2.0,585.0,0.028000000000000004,P,3,0,15,0,3,0,0,0,0,0
2.0,239.0,0.009300000000000001,P,3,0,15,0,3,2,1,5,2,3
2.0,234.0,0.0060999999999999995,P,3,0,15,0,3,0,0,0,0,0
2.0,195.0,0.0153,P,3,0,15,0,3,0,6,0,2,0
2.0,954.0,0.0249,P,3,0,15,0,3,0,0,0,0,0
656.0,1394.0,0.016300000000000002,P,28,15,159,7,3,0,2,3,0,6
656.0,512.0,0.01,P,28,15,159,7,3,1,0,7,0,0
656.0,1153.0,0.0099,P,28,15,159,7,3,2,6,52,7,4
656.0,1360.0,0.024399999999999998,P,28,15,159,7,3,2,0,10,0,6
656.0,1167.0,0.005600000000000001,P,28,15,159,7,3,1,1,7,0,2
656.0,453.0,0.033350000000000005,P,28,15,159,7,3,7,0,27,1,3
656.0,1396.0,0.014599999999999998,P,28,15,159,7,3,0,0,0,0,0
656.0,1909.0,0.0158,P,28,15,159,7,3,0,0,10,0,2
656.0,384.0,0.042499999999999996,P,28,15,159,7,3,4,0,32,2,8
656.0,1056.0,0.0186,P,28,15,159,7,3,0,0,0,0,0
656.0,376.0,0.0228,P,28,15,159,7,3,14,7,154,16,0
656.0,385.0,0.019,P,28,15,159,7,3,0,0,7,0,4
656.0,1094.0,0.0308,P,28,15,159,7,3,0,0,0,0,1
656.0,2563.0,-0.005100000000000002,N,28,15,159,7,3,0,0,0,0,0
656.0,2442.0,-0.0046,N,28,15,159,7,3,0,0,0,0,0
656.0,1382.0,-0.0012999999999999997,N,28,15,159,7,3,1,1,2,0,0
656.0,1763.0,0.007300000000000001,P,28,15,159,7,3,1,0,7,0,1
656.0,337.0,0.0442,P,28,15,159,7,3,0,1,22,0,2
656.0,779.0,0.0193,P,28,15,159,7,3,0,0,0,0,5
656.0,485.0,0.0274,P,28,15,159,7,3,1,2,9,0,2
656.0,2376.0,0.025899999999999996,P,28,15,159,7,3,0,0,0,0,0
656.0,2484.0,-0.0305,N,28,15,159,7,3,0,0,0,0,0
656.0,1296.0,0.0269,P,28,15,159,7,3,0,1,5,0,4
656.0,2808.0,0.0037000000000000006,P,28,15,159,7,3,0,0,1,0,0
656.0,1390.0,0.039900000000000005,P,28,15,159,7,3,1,0,2,0,1
656.0,2199.0,-0.0034000000000000002,N,28,15,159,7,3,1,0,2,0,3
656.0,25.0,0.0028499999999999992,P,28,15,159,7,3,2,0,3,0,0
656.0,195.0,0.0088,P,28,15,159,7,3,0,6,0,2,0
656.0,2669.0,0.0301,P,28,15,159,7,3,0,0,0,0,1
656.0,1781.0,0.0134,P,28,15,159,7,3,0,0,0,0,0
656.0,1556.0,0.016300000000000005,P,28,15,159,7,3,0,0,2,0,1
656.0,821.0,0.0129,P,28,15,159,7,3,11,12,53,10,7
656.0,2542.0,0.01245,P,28,15,159,7,3,2,0,2,0,1
656.0,1959.0,0.0066,P,28,15,159,7,3,0,0,2,0,0
656.0,110.0,0.0129,P,28,15,159,7,3,1,0,19,0,4
656.0,1361.0,0.019,P,28,15,159,7,3,0,0,0,0,0
656.0,221.0,-0.008299999999999998,N,28,15,159,7,3,5,1,6,0,1
656.0,1842.0,0.0031000000000000008,P,28,15,159,7,3,3,1,3,0,1
656.0,2318.0,0.024399999999999998,P,28,15,159,7,3,0,0,1,0,0
656.0,2555.0,-0.0176,N,28,15,159,7,3,0,0,0,0,1
656.0,2132.0,0.007300000000000001,P,28,15,159,7,3,0,0,0,0,0
656.0,2360.0,0.0182,P,28,15,159,7,3,1,2,5,0,2
656.0,519.0,0.034499999999999996,P,28,15,159,7,3,3,0,65,0,0
656.0,1385.0,0.0258,P,28,15,159,7,3,0,0,0,0,1
656.0,188.0,0.0268,P,28,15,159,7,3,13,4,34,2,2
656.0,1929.0,0.0071,P,28,15,159,7,3,0,3,0,0,1
656.0,2166.0,0.0152,P,28,15,159,7,3,0,0,1,0,0
1664.0,4279.0,0.0274,P,1,0,5,0,2,0,0,0,0,0
1664.0,297.0,0.0179,P,1,0,5,0,2,6,5,41,4,23
1664.0,1596.0,0.0581,P,1,0,5,0,2,0,0,1,0,1
1664.0,2527.0,-0.0015,N,1,0,5,0,2,2,3,16,0,1
1664.0,4507.0,-0.0264,N,1,0,5,0,2,0,0,1,0,0
1909.0,244.0,0.1,P,0,0,10,0,2,1,1,4,0,2
1909.0,3193.0,0.0744,P,0,0,10,0,2,0,0,0,0,0
1909.0,1385.0,0.0375,P,0,0,10,0,2,0,0,0,0,1
1909.0,2627.0,-0.0092,N,0,0,10,0,2,0,0,8,0,5
1909.0,2166.0,0.0474,P,0,0,10,0,2,0,0,1,0,0
1622.0,2893.0,0.0007000000000000006,P,2,0,3,0,0,5,3,15,2,0
1622.0,202.0,0.013600000000000001,P,2,0,3,0,0,2,0,8,0,19
864.0,1199.0,0.017400000000000002,P,0,0,2,0,2,0,0,2,0,3
864.0,1244.0,0.034,P,0,0,2,0,2,0,0,0,0,0
864.0,843.0,0.0063,P,0,0,2,0,2,2,1,8,0,9
485.0,2598.0,0.028000000000000004,P,1,2,9,0,2,4,1,39,1,9
485.0,265.0,0.0132,P,1,2,9,0,2,0,0,6,0,2
485.0,1196.0,0.0332,P,1,2,9,0,2,0,0,7,0,0
485.0,464.0,0.030699999999999998,P,1,2,9,0,2,0,0,0,0,1
485.0,1589.0,0.0468,P,1,2,9,0,2,0,0,0,0,1
485.0,68.0,0.033600000000000005,P,1,2,9,0,2,7,5,39,0,13
485.0,400.0,-0.011199999999999998,N,1,2,9,0,2,1,2,3,0,3
485.0,1022.0,0.0235,P,1,2,9,0,2,0,0,0,0,0
485.0,1313.0,0.0139,P,1,2,9,0,2,0,3,1,1,0
1836.0,2085.0,0.0225,P,1,3,40,3,2,0,0,0,0,0
1836.0,2247.0,0.0057,P,1,3,40,3,2,0,0,0,0,0
1836.0,1838.0,0.0412,P,1,3,40,3,2,2,1,20,1,1
1836.0,2144.0,-0.0124,N,1,3,40,3,2,1,0,3,0,2
1836.0,1251.0,0.0228,P,1,3,40,3,2,1,1,31,2,5
1836.0,779.0,0.0608,P,1,3,40,3,2,0,0,0,0,5
1836.0,1929.0,0.040600000000000004,P,1,3,40,3,2,0,3,0,0,1
1836.0,2201.0,-0.0009000000000000008,N,1,3,40,3,2,0,0,0,0,0
1836.0,255.0,0.0608,P,1,3,40,3,2,0,1,5,0,2
1836.0,1296.0,0.0216,P,1,3,40,3,2,0,1,5,0,4
1836.0,875.0,0.0198,P,1,3,40,3,2,4,6,14,0,11
1836.0,2567.0,-0.0167,N,1,3,40,3,2,0,0,0,0,0
1836.0,656.0,0.0437,P,1,3,40,3,2,28,15,159,7,3
1836.0,453.0,0.0007000000000000006,P,1,3,40,3,2,7,0,27,1,3
1836.0,2198.0,0.0097,P,1,3,40,3,2,0,0,0,0,0
1305.0,2577.0,0.047799999999999995,P,7,8,23,0,4,6,7,8,3,7
1305.0,30.0,0.0179,P,7,8,23,0,4,2,0,12,0,9
1305.0,1909.0,0.0257,P,7,8,23,0,4,0,0,10,0,2
1305.0,2542.0,-0.0014999999999999987,N,7,8,23,0,4,2,0,2,0,1
1305.0,1396.0,0.0417,P,7,8,23,0,4,0,0,0,0,0
1305.0,1256.0,0.0036,P,7,8,23,0,4,0,0,2,0,1
1305.0,2843.0,0.0118,P,7,8,23,0,4,0,0,0,0,0
